35 1000
20 100
316 1686 10 47

Coordinates
101      -6.2154      0.02757       2.1202
102      -4.1956      0.02757       1.3203
103      -6.6397     -0.56676       2.2891
104      -6.6397     -0.34056       2.2873
105      -6.6092      0.02757       2.3025
106      -6.6353     -0.15453       2.2374
107      -6.6353     -0.15453       2.2374
108      -4.1956    -0.031563       1.1207
109      -4.3723     -0.40119       1.0854
110      -4.3723     -0.40119       1.0854
111      -6.6397      0.02757       2.2563
112      -4.6674      0.02757       1.0973
113      -6.4021     -0.21924        1.865
114      -6.4021     -0.21924        1.865
115      -6.5095    -0.035461       1.9895
116      -6.5095    -0.035461       1.9895
117      -6.2357      0.02757       1.6991
118      -4.1956     -0.56676      0.94322
119      -5.5498     -0.56676       1.2079
120      -5.2803      0.02757       1.1463
121      -6.6397     -0.56676       1.9234
122      -6.6397     -0.40613       1.9228
123      -4.6771     -0.56676      0.92281
124      -4.1956    -0.061091      0.92139
125      -6.6035      0.02757       1.9261
126      -4.1956      0.02757      0.92029
127      -6.2577     -0.56676       1.5461
128      -4.7175     -0.25031      0.90917
129      -4.7175     -0.25031      0.90917
130      -6.6397      0.02757       1.8936
131      -6.4172    -0.037262       1.6586
132      -6.4172    -0.037262       1.6586
133       -5.189     -0.56676      0.95281
134      -4.4292      -0.2318      0.82183
135      -4.4292      -0.2318      0.82183
136      -6.3947     -0.25469       1.5747
137      -6.3947     -0.25469       1.5747
138      -5.3346     -0.14764      0.99706
139      -5.3346     -0.14764      0.99706
140      -5.9336      0.02757       1.2796
141      -6.5402     -0.10934       1.6578
142      -6.5402     -0.10934       1.6578
143      -4.4864      0.02757      0.80022
144      -4.1956   -0.0045496      0.75609
145      -6.3771     -0.22059        1.445
146      -6.3771     -0.22059        1.445
147      -5.8663     -0.22694       1.0862
148      -5.8663     -0.22694       1.0862
149      -6.6397     -0.56676       1.5921
150      -6.6397     -0.46558       1.5922
151      -6.5416    -0.081167       1.5424
152      -6.5416    -0.081167       1.5424
153      -6.3751     -0.30124       1.3789
154      -6.3751     -0.30124       1.3789
155      -6.3261      0.02757       1.3754
156      -4.9977      0.02757      0.77381
157      -6.5984      0.02757       1.5845
158      -4.9144     -0.27519      0.70157
159      -4.9144     -0.27519      0.70157
160      -6.1974     -0.24388       1.2202
161      -6.1974     -0.24388       1.2202
162      -4.2513    0.0025763      0.66017
163      -4.2513    0.0025763      0.66017
164       -6.617    -0.074414       1.5455
165       -6.617    -0.074414       1.5455
166      -4.5011     -0.56676      0.61589
167      -4.1956     -0.56676      0.60298
168      -6.6397      0.02757       1.5693
169      -4.7479      0.02757      0.68031
170      -6.5916     -0.16462       1.4737
171      -6.5916     -0.16462       1.4737
172       -5.226      0.02757      0.76755
173      -5.1887     -0.25924      0.70521
174      -5.1887     -0.25924      0.70521
175      -4.1956    -0.012248      0.59174
176      -5.6995     -0.56676      0.86238
177      -6.6397     -0.52953       1.4435
178      -4.1956      0.02757      0.59094
179      -6.4012     -0.48303        1.239
180      -6.4012     -0.48303        1.239
181      -5.4462      0.02757      0.77891
182      -6.4663     -0.56676       1.2641
183      -6.1054     -0.56676       1.0259
184      -4.7905     -0.56676      0.55188
185      -6.6179      0.02757       1.4283
186       -5.704      0.02757      0.85479
187      -4.3299      0.02757      0.54343
188      -6.5563      -0.5611       1.3046
189      -6.5563      -0.5611       1.3046
190      -5.3707     -0.25696      0.68474
191      -5.3707     -0.25696      0.68474
192      -5.0642     -0.56676      0.58157
193      -4.4197     -0.18881      0.50491
194      -4.4197     -0.18881      0.50491
195      -6.5425    -0.086166       1.3138
196      -6.5425    -0.086166       1.3138
197      -6.6397     -0.23878       1.3536
198      -6.3893    -0.020564       1.1907
199      -6.3893    -0.020564       1.1907
200      -4.6954     -0.16091      0.50284
201      -4.6954     -0.16091      0.50284
202      -6.6397     -0.56676       1.2947
203      -6.6397     -0.51904       1.2949
204       -5.313     -0.56676      0.58127
205      -6.5937      0.02757       1.2771
206      -5.9721      0.02757      0.87487
207      -6.5192     -0.51915       1.1559
208      -6.5192     -0.51915       1.1559
209      -6.5342     -0.10525       1.1958
210      -6.5342     -0.10525       1.1958
211       -6.613    -0.087799       1.2585
212       -6.613    -0.087799       1.2585
213      -6.2671      0.02757       1.0282
214      -6.6397      0.02757       1.2821
215      -5.1987    -0.049039      0.52954
216      -5.1987    -0.049039      0.52954
217       -6.466     -0.40533       1.0825
218       -6.466     -0.40533       1.0825
219      -5.7342     -0.21171      0.68929
220      -5.7342     -0.21171      0.68929
221      -4.9127      0.02757      0.45387
222      -4.6737      0.02757      0.41025
223      -5.1518      0.02757      0.49749
224      -6.0146     -0.56676      0.77145
225      -4.1956     -0.56676      0.32302
226      -4.4432     -0.56676      0.32302
227      -4.4347      0.02757      0.36663
228      -4.4543      -0.4783      0.32302
229      -5.3908      0.02757      0.54111
230      -4.1956     -0.26255      0.32302
231      -4.6912     -0.56676      0.32302
232      -4.7104     -0.10725      0.34921
233      -4.7104     -0.10725      0.34921
234      -5.9829     -0.19719      0.72506
235      -5.9829     -0.19719      0.72506
236      -4.7088     -0.39124      0.32302
237      -5.5923     -0.56676      0.53179
238      -4.1956      0.02757      0.32302
239      -4.4466      0.02757      0.32974
240      -5.6298      0.02757      0.58473
241      -6.4873    -0.074628        1.018
242      -6.4873    -0.074628        1.018
243      -5.4476     -0.31935      0.47869
244      -5.4476     -0.31935      0.47869
245      -4.4439      0.02757      0.32302
246      -4.6976      0.02757      0.33646
247      -4.9397     -0.56676      0.32302
248      -4.6921      0.02757      0.32302
249      -4.9588     -0.30572      0.32302
250      -4.9247    -0.095405      0.32526
251      -4.9247    -0.095405      0.32526
252      -5.8265     -0.56676      0.56928
253      -4.9486      0.02757      0.34319
254      -5.8689      0.02757      0.62835
255      -6.6397     -0.56676       1.0296
256      -6.6397     -0.26444       1.0296
257      -4.9403      0.02757      0.32302
258      -6.4422     -0.26391      0.87993
259      -6.4422     -0.26391      0.87993
260      -5.1886     -0.56676      0.32302
261      -6.5896      0.02757       1.0027
262      -5.2039     -0.22188      0.32302
263      -5.1996      0.02757      0.34991
264      -6.6397      0.02757       1.0296
265      -6.4631     -0.56676      0.85297
266      -5.7435     -0.36079      0.47533
267      -5.7435     -0.36079      0.47533
268      -6.1079      0.02757      0.67197
269      -5.1885      0.02757      0.32302
270      -6.6212     -0.36197      0.93644
271      -5.4373     -0.56676      0.32302
272      -5.4506      0.02757      0.35663
273      -6.2864     -0.56676      0.67632
274      -5.4477     -0.13848      0.32302
275      -6.3461     -0.26391      0.69652
276      -6.3461     -0.26391      0.69652
277      -5.4367      0.02757      0.32302
278      -5.9896     -0.26454      0.50218
279      -5.9896     -0.26454      0.50218
280      -6.3469      0.02757      0.71559
281      -5.8355     -0.10733      0.43472
282      -5.8355     -0.10733      0.43472
283      -6.5363     -0.56676       0.7798
284      -6.6036      -0.1672      0.84783
285      -6.1872     -0.26391      0.56382
286      -6.1872     -0.26391      0.56382
287      -5.6855     -0.56676      0.32302
288      -6.1098     -0.56676      0.49967
289      -5.7016      0.02757      0.36336
290      -6.5859     -0.56676      0.75921
291      -6.5859     -0.26255      0.75921
292      -5.6909    -0.055297      0.32302
293      -5.6849      0.02757      0.32302
294      -6.5859      0.02757      0.75921
295      -6.5332     -0.36197      0.68022
296      -6.0716     -0.10538      0.44358
297      -6.0716     -0.10538      0.44358
298      -6.2854     -0.10538      0.54119
299      -6.2854     -0.10538      0.54119
300      -5.9331     -0.56676      0.32302
301      -5.9525      0.02757      0.37008
302      -5.9331     -0.26444      0.32302
303       -6.183     -0.56676      0.42649
304       -6.483      -0.1672       0.6051
305      -6.3947      0.02757      0.56801
306      -6.0217      -0.1672      0.34064
307      -5.9331      0.02757      0.32302
308      -6.4328     -0.56676      0.52997
309      -6.1104     -0.36197      0.35827
310      -6.4328     -0.26255      0.52997
311      -6.3538     -0.36197       0.4772
312      -6.2035     -0.56676       0.3768
313      -6.2787      -0.1672        0.427
314      -6.2035     -0.26255       0.3768
315      -6.4328      0.02757      0.52997
316      -6.2035      0.02757       0.3768
EndCoordinates

Elements
1 185 157 168 165
2 157 168 165 130
3 205 185 214 211
4 214 205 211 264
5 203 177 202 188
6 202 203 188 182
7 188 202 182 127
8 175 144 178 162
9 178 175 162 187
10 162 178 187 126
11 175 162 187 194
12 178 175 187 238
13 162 187 194 126
14 203 188 182 179
15 188 182 179 177
16 168 185 165 211
17 185 214 211 168
18 177 202 188 127
19 202 203 182 207
20 205 185 211 195
21 211 205 195 209
22 195 211 209 197
23 185 157 165 151
24 157 165 151 142
25 165 151 142 150
26 157 165 142 130
27 203 177 188 179
28 211 205 209 264
29 151 157 142 131
30 177 150 149 127
31 205 195 209 155
32 175 162 194 144
33 144 124 126 194
34 165 185 151 170
35 151 165 170 150
36 142 151 131 136
37 144 178 162 126
38 185 211 195 170
39 202 203 207 255
40 205 185 195 151
41 187 175 194 238
42 185 157 151 205
43 195 211 197 170
44 182 202 207 255
45 185 151 170 195
46 124 108 126 143
47 239 248 245 194
48 165 185 170 211
49 203 182 207 179
50 182 207 179 265
51 238 239 245 194
52 253 269 257 249
53 239 246 248 194
54 151 157 131 155
55 157 142 131 125
56 246 253 257 250
57 253 257 250 249
58 263 277 269 262
59 188 182 177 127
60 197 195 170 153
61 253 263 269 249
62 272 293 277 292
63 263 272 277 274
64 272 277 274 292
65 289 307 293 292
66 293 289 292 272
67 269 263 262 249
68 151 170 195 145
69 227 239 238 194
70 289 301 307 292
71 209 195 197 153
72 295 310 304 276
73 310 304 276 298
74 270 291 284 258
75 291 284 258 276
76 311 314 313 285
77 314 313 285 296
78 309 302 306 279
79 302 306 279 282
80 227 246 239 194
81 211 197 170 165
82 284 256 270 258
83 313 310 311 285
84 306 314 309 279
85 304 291 295 276
86 310 304 298 315
87 314 313 296 316
88 222 221 246 232
89 246 222 232 194
90 302 306 282 292
91 142 151 136 150
92 197 170 165 150
93 211 209 197 256
94 108 99 102 143
95 261 264 294 284
96 261 264 284 256
97 301 316 307 306
98 307 301 306 279
99 203 177 179 150
100 151 170 145 136
101 162 194 144 126
102 261 205 264 209
103 264 261 209 256
104 222 246 227 194
105 301 307 292 282
106 301 307 282 279
107 151 170 136 150
108 228 231 226 166
109 207 182 255 265
110 256 270 258 217
111 256 270 217 255
112 314 309 279 285
113 314 309 285 288
114 310 311 285 276
115 310 311 276 308
116 291 295 276 258
117 291 295 258 290
118 170 145 136 150
119 131 142 136 114
120 255 283 290 270
121 283 290 270 258
122 316 305 315 298
123 305 315 298 304
124 305 315 304 294
125 308 303 312 311
126 303 312 311 314
127 290 283 308 295
128 290 283 295 258
129 312 303 300 309
130 312 303 309 314
131 289 292 272 240
132 182 179 177 127
133 145 151 136 131
134 177 149 202 127
135 309 302 279 300
136 295 310 276 308
137 270 291 258 290
138 311 314 285 288
139 289 292 240 282
140 289 292 282 301
141 298 305 304 280
142 298 305 280 268
143 225 228 226 167
144 211 214 264 256
145 194 175 144 124
146 221 253 246 232
147 207 203 179 217
148 303 273 288 311
149 265 283 255 270
150 300 303 288 309
151 303 288 309 314
152 257 246 250 248
153 246 250 248 232
154 248 246 232 194
155 246 250 232 253
156 250 232 253 221
157 253 250 221 215
158 250 248 232 249
159 313 296 316 268
160 276 310 298 285
161 298 276 285 268
162 285 314 296 279
163 296 285 279 268
164 305 304 280 294
165 279 302 282 267
166 250 257 248 249
167 291 294 284 276
168 304 276 298 280
169 313 285 296 268
170 306 279 282 307
171 282 306 307 292
172 302 307 306 292
173 165 168 211 197
174 282 289 301 254
175 203 207 255 217
176 207 255 217 265
177 265 283 270 258
178 313 310 285 298
179 285 313 298 268
180 313 310 298 315
181 298 313 315 316
182 298 313 316 268
183 304 291 276 294
184 306 314 279 296
185 279 306 296 301
186 306 296 301 316
187 306 314 296 316
188 296 301 316 268
189 284 256 258 242
190 195 205 151 155
191 136 145 131 117
192 258 284 242 276
193 170 195 145 153
194 145 170 153 150
195 195 145 153 155
196 309 279 285 288
197 250 232 221 249
198 311 285 276 273
199 295 276 258 273
200 209 211 264 256
201 222 221 232 200
202 232 222 200 194
203 214 211 168 197
204 214 211 197 256
205 179 207 217 265
206 223 229 263 215
207 263 223 215 221
208 223 229 215 172
209 215 223 172 156
210 223 215 221 156
211 316 305 298 268
212 221 263 253 215
213 229 263 215 262
214 250 253 249 215
215 195 209 155 153
216 270 258 217 265
217 284 256 242 261
218 242 284 261 294
219 261 205 209 199
220 205 209 199 155
221 209 199 155 153
222 274 272 292 240
223 261 242 294 280
224 270 217 255 265
225 256 242 261 209
226 242 261 209 199
227 209 242 199 258
228 242 261 199 213
229 199 242 213 258
230 256 242 209 258
231 131 142 114 116
232 288 303 311 314
233 170 197 153 150
234 145 151 131 155
235 226 228 166 167
236 265 308 283 295
237 283 265 295 258
238 231 228 236 166
239 145 153 155 140
240 301 282 254 279
241 157 125 130 142
242 125 130 142 122
243 165 168 197 150
244 296 279 301 254
245 277 263 274 262
246 238 187 227 194
247 187 227 194 222
248 177 179 150 127
249 242 261 213 280
250 199 205 155 213
251 231 236 247 184
252 279 302 267 300
253 272 263 229 274
254 229 272 274 240
255 195 151 145 155
256 263 215 262 249
257 221 232 200 249
258 240 289 282 254
259 231 236 184 166
260 258 256 217 209
261 282 302 292 267
262 280 298 268 276
263 157 151 205 155
264 126 124 143 194
265 242 284 294 276
266 287 237 271 267
267 229 215 172 190
268 125 111 130 122
269 172 181 229 190
270 304 276 280 294
271 222 221 200 169
272 273 303 308 311
273 308 273 311 276
274 252 237 287 267
275 252 237 267 176
276 168 165 130 150
277 221 250 249 215
278 254 206 268 234
279 229 181 240 190
280 200 222 169 194
281 292 240 282 267
282 155 199 213 160
283 125 105 111 106
284 105 111 106 104
285 111 106 104 122
286 106 105 104 101
287 203 179 217 197
288 263 253 215 249
289 182 179 127 183
290 282 279 267 254
291 301 296 254 268
292 282 240 254 267
293 288 300 309 279
294 217 256 255 203
295 268 254 234 279
296 206 268 234 213
297 131 136 117 114
298 150 121 149 127
299 165 142 130 150
300 261 205 199 213
301 273 308 265 295
302 175 194 238 230
303 142 131 125 116
304 125 142 116 122
305 142 136 114 150
306 287 252 267 300
307 203 179 197 150
308 105 111 104 92
309 273 308 295 276
310 240 186 254 220
311 172 215 156 190
312 254 240 220 267
313 131 125 116 117
314 254 206 234 186
315 263 274 262 229
316 288 252 300 279
317 209 197 256 217
318 279 296 268 254
319 117 131 114 116
320 105 97 111 92
321 74 65 66 64
322 65 66 64 62
323 83 74 75 73
324 74 75 73 66
325 249 247 236 184
326 181 186 240 220
327 197 209 153 217
328 108 102 126 143
329 94 83 86 82
330 83 86 82 75
331 209 199 153 217
332 105 94 97 92
333 94 97 92 86
334 271 204 260 262
335 265 295 258 273
336 204 192 260 262
337 260 192 247 249
338 124 99 108 143
339 273 224 288 285
340 252 267 300 279
341 267 287 300 302
342 237 204 271 244
343 232 200 249 236
344 232 200 236 194
345 258 217 265 183
346 155 199 160 153
347 247 192 184 249
348 221 200 169 156
349 229 215 190 244
350 122 121 150 127
351 311 285 273 288
352 254 234 279 220
353 254 234 220 186
354 234 279 220 224
355 271 237 244 267
356 199 213 160 258
357 242 258 276 213
358 145 136 150 127
359 279 285 288 224
360 131 145 155 117
361 155 131 117 157
362 131 117 157 125
363 237 244 267 220
364 234 268 279 285
365 279 234 285 224
366 234 268 285 276
367 285 234 276 224
368 285 276 273 224
369 224 252 288 279
370 252 267 279 224
371 215 229 262 244
372 145 136 127 117
373 172 181 190 139
374 172 181 139 120
375 142 114 116 122
376 245 238 194 230
377 249 232 236 248
378 232 236 248 194
379 153 145 150 127
380 153 145 127 140
381 194 187 222 143
382 194 187 143 126
383 237 204 244 190
384 204 244 190 215
385 66 74 64 73
386 111 125 106 122
387 204 271 244 262
388 199 160 153 217
389 274 229 240 244
390 274 229 244 262
391 244 274 262 271
392 242 294 280 276
393 74 65 64 52
394 65 64 52 62
395 217 256 203 197
396 292 274 240 267
397 175 194 230 167
398 209 199 217 258
399 194 175 124 167
400 190 229 244 240
401 200 249 236 184
402 271 287 267 274
403 268 280 276 213
404 276 258 273 224
405 213 242 280 276
406 160 153 217 179
407 153 217 179 197
408 179 153 197 150
409 160 153 179 127
410 153 179 127 150
411 230 228 225 167
412 267 287 302 292
413 160 155 153 140
414 206 234 186 148
415 224 176 252 267
416 234 220 186 148
417 122 103 121 95
418 139 172 120 156
419 244 237 190 220
420 244 267 220 240
421 240 181 220 190
422 125 105 106 116
423 106 125 116 122
424 105 106 116 101
425 125 105 116 101
426 116 125 101 117
427 215 262 249 192
428 267 237 220 176
429 181 139 120 186
430 279 254 220 267
431 220 279 267 224
432 181 190 139 220
433 262 215 244 204
434 181 186 220 139
435 258 265 273 183
436 183 224 273 258
437 262 260 249 192
438 75 83 73 82
439 114 116 122 95
440 244 274 271 267
441 244 274 267 240
442 215 221 156 249
443 106 104 122 116
444 106 104 116 101
445 190 244 220 240
446 217 160 179 183
447 190 172 139 156
448 248 245 194 236
449 27 33 39 31
450 33 39 31 37
451 74 64 73 52
452 83 74 73 55
453 74 73 55 45
454 228 236 166 194
455 200 169 156 128
456 136 117 114 127
457 145 155 117 140
458 142 114 122 150
459 114 117 116 101
460 116 114 101 95
461 236 184 166 200
462 186 206 148 140
463 104 103 122 95
464 124 143 194 134
465 143 194 134 128
466 124 143 134 128
467 194 124 134 118
468 206 234 148 213
469 143 169 222 194
470 143 169 194 128
471 292 274 267 287
472 200 221 249 156
473 228 166 167 194
474 234 268 276 213
475 194 245 230 228
476 237 204 190 176
477 182 179 183 265
478 143 169 128 112
479 258 276 213 234
480 213 155 160 140
481 169 200 194 128
482 204 133 192 173
483 192 204 173 215
484 183 176 224 148
485 184 123 166 128
486 55 74 45 83
487 86 94 82 92
488 217 179 265 183
489 160 153 127 140
490 192 184 249 159
491 192 184 159 128
492 199 160 217 258
493 160 217 258 183
494 169 156 128 112
495 234 220 148 224
496 136 114 150 127
497 83 73 82 55
498 128 143 112 99
499 82 83 55 70
500 82 83 70 94
501 258 276 234 224
502 33 56 39 59
503 206 148 140 213
504 31 33 37 18
505 114 122 150 127
506 73 55 45 46
507 27 33 31 18
508 104 91 103 79
509 220 186 148 139
510 167 166 118 134
511 64 52 62 39
512 74 73 45 52
513 220 267 176 224
514 104 103 95 79
515 194 134 128 166
516 249 192 159 156
517 215 156 190 173
518 190 215 173 204
519 173 190 204 133
520 215 156 173 192
521 156 190 173 139
522 190 173 139 133
523 179 160 127 183
524 121 122 95 100
525 184 249 159 200
526 249 159 200 156
527 159 200 156 128
528 159 200 128 184
529 156 159 128 133
530 122 142 150 130
531 99 72 102 98
532 213 160 258 234
533 39 31 37 52
534 173 156 139 133
535 133 192 173 156
536 160 213 140 148
537 140 160 148 127
538 230 228 167 194
539 120 139 156 128
540 204 192 262 215
541 123 166 128 118
542 166 236 200 194
543 237 220 176 190
544 134 124 128 109
545 128 134 109 118
546 134 109 118 124
547 114 117 101 100
548 92 91 104 79
549 94 82 92 70
550 167 166 134 194
551 190 204 133 176
552 55 45 46 42
553 160 213 148 234
554 224 183 148 234
555 224 183 234 258
556 192 123 184 128
557 184 166 200 128
558 139 120 186 148
559 134 128 166 118
560 176 220 224 148
561 64 73 52 46
562 92 94 70 88
563 39 27 31 38
564 83 70 94 63
565 83 70 63 45
566 70 94 63 88
567 63 70 88 53
568 148 186 140 120
569 105 94 92 88
570 73 82 55 46
571 83 55 70 45
572 27 15 18 21
573 18 27 21 31
574 68 72 99 80
575 68 72 80 50
576 68 72 50 40
577 33 39 37 59
578 109 118 124 99
579 190 139 220 176
580 159 192 128 133
581 159 192 133 156
582 104 122 116 95
583 156 128 112 120
584 92 78 91 53
585 139 190 133 176
586 124 109 99 128
587 118 167 134 194
588 15 18 21 7
589 12 8 15 14
590 12 8 14 2
591 176 220 148 139
592 122 121 127 100
593 124 143 128 99
594 104 105 92 88
595 104 105 88 101
596 105 88 101 77
597 88 101 77 95
598 105 88 77 94
599 55 82 70 49
600 228 236 194 245
601 109 118 99 96
602 109 118 96 123
603 109 118 123 128
604 123 109 128 89
605 99 109 96 89
606 200 194 128 166
607 148 160 234 183
608 148 160 183 127
609 82 92 70 53
610 258 160 183 234
611 122 114 95 100
612 156 215 249 192
613 183 176 148 119
614 176 148 119 139
615 95 104 79 88
616 78 92 82 53
617 92 91 79 53
618 27 24 15 21
619 63 70 53 42
620 63 70 42 45
621 55 70 45 42
622 88 77 94 63
623 88 77 63 53
624 79 95 88 77
625 88 79 77 53
626 27 21 31 38
627 119 133 176 139
628 99 102 143 112
629 99 102 112 98
630 24 15 21 28
631 71 49 78 46
632 71 49 46 37
633 49 46 37 26
634 46 71 37 59
635 49 78 46 82
636 46 71 59 73
637 46 71 73 78
638 104 116 101 95
639 114 122 127 100
640 92 104 88 79
641 99 68 80 84
642 68 80 84 61
643 84 68 61 96
644 61 84 96 89
645 84 68 96 99
646 96 84 99 89
647 80 99 84 98
648 80 68 50 61
649 72 80 50 60
650 80 50 60 58
651 50 72 60 40
652 72 80 60 98
653 60 50 40 43
654 60 50 43 58
655 50 40 43 32
656 80 60 98 58
657 127 145 117 140
658 96 109 123 89
659 114 95 100 101
660 56 39 59 64
661 72 99 80 98
662 5 17 4 16
663 73 78 82 46
664 37 46 59 64
665 95 67 100 101
666 15 12 14 24
667 119 133 139 93
668 79 67 95 77
669 192 123 128 133
670 123 128 133 89
671 80 84 61 58
672 52 38 62 39
673 139 120 148 93
674 16 6 3 10
675 6 3 10 1
676 88 104 101 95
677 17 19 34 32
678 127 114 100 117
679 31 39 38 52
680 118 124 167 194
681 49 78 82 53
682 63 48 44 42
683 44 63 42 45
684 42 44 45 28
685 48 44 42 25
686 50 68 40 36
687 40 50 36 32
688 50 68 36 61
689 27 24 21 38
690 34 36 61 50
691 34 36 50 32
692 70 92 88 53
693 55 70 42 49
694 45 73 46 52
695 5 4 1 3
696 5 4 3 16
697 148 183 119 127
698 139 156 128 133
699 21 18 31 37
700 31 21 37 45
701 88 92 79 53
702 101 90 77 67
703 109 99 128 98
704 46 49 82 55
705 46 49 55 42
706 46 49 42 26
707 8 15 14 7
708 14 8 7 1
709 17 5 19 16
710 19 17 16 32
711 98 60 76 58
712 117 90 101 100
713 98 120 112 128
714 112 98 128 99
715 61 84 89 58
716 84 80 98 58
717 14 15 24 28
718 21 24 28 38
719 120 139 128 89
720 31 37 52 45
721 34 19 36 32
722 148 119 139 93
723 64 59 73 46
724 32 20 16 29
725 52 64 46 37
726 70 53 42 49
727 53 42 49 26
728 15 21 28 14
729 15 21 14 7
730 53 63 42 48
731 46 45 52 37
732 46 45 37 26
733 64 52 39 37
734 77 48 63 53
735 82 70 49 53
736 60 43 76 58
737 101 77 95 67
738 20 6 16 10
739 45 46 42 26
740 57 90 76 58
741 56 62 39 64
742 39 37 59 64
743 140 148 120 93
744 128 139 133 89
745 67 79 53 77
746 3 5 16 10
747 3 5 10 1
748 76 120 98 93
749 109 128 89 98
750 84 99 89 98
751 38 31 52 45
752 36 19 40 32
753 42 44 28 25
754 20 16 29 10
755 100 127 117 140
756 12 14 24 28
757 58 35 32 57
758 148 119 93 100
759 140 90 117 100
760 35 20 32 29
761 48 77 57 67
762 139 120 93 89
763 89 84 98 58
764 148 140 127 100
765 40 19 23 43
766 21 28 14 25
767 50 80 61 58
768 18 21 7 26
769 18 21 26 37
770 21 26 37 45
771 99 109 89 98
772 5 16 10 19
773 98 120 128 89
774 42 53 48 35
775 58 89 93 98
776 20 6 10 14
777 6 10 14 1
778 76 57 58 43
779 57 77 90 67
780 61 34 50 58
781 19 11 23 29
782 45 42 28 26
783 10 5 19 11
784 10 5 11 2
785 11 10 2 14
786 93 67 58 90
787 35 58 67 57
788 43 50 32 58
789 21 28 25 26
790 21 28 26 45
791 53 42 26 35
792 21 28 45 38
793 5 10 1 2
794 21 31 38 45
795 133 139 93 89
796 90 101 100 67
797 100 90 67 93
798 90 57 67 58
799 32 35 29 57
800 28 14 25 12
801 11 10 14 25
802 98 120 89 93
803 23 19 29 43
804 98 76 93 58
805 76 93 58 90
806 19 10 11 29
807 16 32 29 19
